logFC	AveExpr	t	P.Value	adj.P.Val	B
TG 56:7-FA16:0	-0.286867858484791	3.42611282115907	-1.65395896847946	0.12094521891708	0.309306516804939	-4.90815699854555
CE 22:5	0.448942997417254	1.94896033653044	1.65376360427219	0.120985380909542	0.309306516804939	-4.90843158304206
TG 54:4-FA20:3	0.332731889599554	1.81917705934618	1.63796692416395	0.124271397570958	0.316276304628789	-4.93056382262605
TG 50:2-FA16:1	0.43861104231744	4.73203958150657	1.62473473259516	0.127083277380986	0.321982294709673	-4.94899581027002
TG 53:6-FA20:4	-0.281146975468618	-2.15398178254836	-1.6204362507448	0.128008493198763	0.322294200052126	-4.95496223611698
TG 54:3-FA20:2	0.366591509763201	1.3374277136172	1.61886914085967	0.128347247808369	0.322294200052126	-4.95713483340066
TG 58:7-FA18:0	-0.32165289846535	-0.714403066890781	-1.61495006014219	0.12919781048019	0.322618157650572	-4.96256204148238
PC 16:0_20:5	0.335758602359009	5.03624340390498	1.61247631374315	0.129737193654942	0.322618157650572	-4.96598323423851
CE 20:1	0.992340501637606	1.71912786417122	1.6104097897761	0.130189274237753	0.322618157650572	-4.96883856724755
PI 18:0_18:1	-0.342898147193178	-0.243496276239421	-1.60122457278941	0.132215150535292	0.32472373959197	-4.98150033696961
TG 50:1-FA16:0	0.314395731710434	4.88361432055442	1.60041804498563	0.132394327577001	0.32472373959197	-4.9826098224101
TG 56:3-FA16:0	-0.408818928578713	-0.839826486087907	-1.59876079087577	0.132763157249106	0.32472373959197	-4.98488842112168
TG 50:2-FA18:1	0.390331728363857	4.95221973138242	1.58896963929656	0.13496032209268	0.328674922337777	-4.99831821212368
TG 57:10-FA22:6	-0.320696169361596	-0.5036310563357	-1.58507703508397	0.13584247921639	0.329403436726438	-5.00364200051513
Cer d18:1/24:1	0.352263673090908	-0.573877488315869	1.5701213676453	0.139277979721577	0.336290848473037	-5.02401428350538
PC 14:0_18:2	0.27428635790925	1.32359610438795	1.56633916823564	0.140158497236117	0.336976812503855	-5.0291455596394
TG 48:1-FA14:0	0.328722066476331	0.922210981185166	1.55305445972447	0.143289078143281	0.343043767588788	-5.04710190080921
LPC 18:2	0.35111855292789	7.1311143395852	1.5332843883681	0.148058283542867	0.349869959870864	-5.07362968501751
SM d18:1/18:0	0.441754942033875	1.17243986400989	1.53267159376135	0.148208241738483	0.349869959870864	-5.07444819449906
TG 56:4-FA18:1	0.233797772491849	2.71070644396438	1.53205922243035	0.148358225238731	0.349869959870864	-5.07526591239359
TG 48:0-FA18:0	-0.276503278109811	-3.03639145731624	-1.53100256289564	0.148617328086738	0.349869959870864	-5.07667636967282
TG 51:0-FA18:0	0.338869318627266	-2.47213738433411	1.475763568616	0.162706549247627	0.381448964003773	-5.14946025769418
TG 50:3-FA18:2	-0.289760489984832	4.51204058591202	-1.47089550508072	0.164000346368209	0.38289337065305	-5.15578380177408
TG 48:3-FA18:2	-0.300322644978913	0.0921403139350932	-1.46168880801044	0.166470804445981	0.385562373264994	-5.16770236788771
TG 48:4-FA16:1	-0.273635437165778	-2.47484569583013	-1.46124699692783	0.166590135497418	0.385562373264994	-5.16827296963629
TG 56:5-FA16:0	0.318352840966074	-0.426558092822488	1.45902724161586	0.167190763628183	0.385562373264994	-5.17113792621606
PC 16:0_22:5	0.491807570927957	3.59739536050245	1.4519069443998	0.169129618761465	0.388448108131007	-5.18030672372882
TG 52:2-FA20:2	-0.242829448160927	-2.55154750664909	-1.42876977016523	0.17555972126157	0.401040188384413	-5.20987663419197
TG 54:5-FA18:0	-0.434848056007352	0.442948096797275	-1.42641436448441	0.176225556143806	0.401040188384413	-5.21286757126033
TG 55:4-FA18:2	0.323552165937872	1.08515182316115	1.42459390096052	0.176741605146405	0.401040188384413	-5.21517676686724
TG 50:5-FA16:0	-0.345644406749619	-1.60389866315789	-1.41737564255694	0.178800115064577	0.403471187642075	-5.22431169692702
TG 54:6-FA18:1	-0.30108621630074	3.60528027010862	-1.41026751678677	0.180846563637053	0.403471187642075	-5.23327407211352
PC 18:1_18:2	0.322117327739579	6.31249570984354	1.40937554121452	0.181104726990904	0.403471187642075	-5.23439639885143
TG 49:1-FA18:1	0.320510995336743	-0.0687270532812225	1.4088850157066	0.181246828813241	0.403471187642075	-5.2350133796574
TG 52:3-FA18:2	-0.251025952130715	6.91032540667712	-1.40841351044588	0.181383507364756	0.403471187642075	-5.23560628828028
CE 16:1	0.300064544903006	5.96721724393192	1.39656957294196	0.184844786704581	0.409558056816032	-5.25045189191252
TG 56:2-FA20:1	0.339665595444594	-1.46336051263229	1.38791950017227	0.187406897203932	0.413612878594616	-5.26123570032663
TG 50:3-FA16:0	-0.284504079904668	4.63068628671128	-1.38021424432876	0.189713652084248	0.417074760418677	-5.2707998006451
TG 51:1-FA18:0	0.264317557559956	-1.75589593285449	1.37342818292672	0.191764449989129	0.419949280014953	-5.2791901559653
TG 54:6-FA18:3	-0.321479908473672	3.30880071175436	-1.36949868019764	0.192960244979758	0.420062382154606	-5.28403453439308
TG 51:4-FA15:0	-0.41848423887968	0.496884551386894	-1.36837588306575	0.193303043115394	0.420062382154606	-5.2854168396064
TG 55:3-FA18:2	0.326485912319325	0.712815793880374	1.35125475328675	0.19859211352745	0.429902467980877	-5.30638978801145
TG 54:0-FA18:0	-0.332060463071172	-2.26524759705105	-1.34674798168763	0.200003759811023	0.431305817913084	-5.31187744670212
TG 54:1-FA18:1	0.232640050838152	0.140322500642252	1.3354933802598	0.203564617834925	0.436411633446036	-5.32552108151014
TG 53:4-FA20:4	0.267106747211382	-2.74967261796782	1.33439073046134	0.203916232265051	0.436411633446036	-5.32685312942023
TG 54:7-FA18:2	-0.435173341208705	3.43878112645887	-1.32921631857228	0.205572826988441	0.437471996586955	-5.33309288392668
TG 53:4-FA18:3	0.285544445393011	-1.08047504162796	1.32801100720547	0.205960267419699	0.437471996586955	-5.3345437078927
TG 53:3-FA16:0	0.521382620395728	1.20848709489353	1.32457508855758	0.20706796292526	0.438177524542217	-5.33867400046864
TG 52:4-FA20:2	-0.258769905137952	-1.97179589825955	-1.31787857532634	0.209240649223143	0.44112301048909	-5.34670039135456
DG 16:0_16:0	-0.262066404690279	-1.40446259894938	-1.30187085212312	0.214508805413055	0.450548234417755	-5.36576092628177
TG 56:5-FA18:1	0.204642676886653	2.11446039533256	1.29761683755151	0.215926565052776	0.451846330573402	-5.37079612784627
TG 50:4-FA18:2	-0.280365476170908	2.73360355846678	-1.28510227606592	0.220140907127527	0.458965359878423	-5.38553507022094
TG 52:3-FA20:0	-0.234056613001242	-1.641581286663	-1.28243664855894	0.221047001243965	0.459160131260442	-5.38866022364345
TG 56:5-FA22:4	0.291478745476806	-0.115648285827545	1.27812875041795	0.222517616477666	0.460521806995902	-5.39370012205046
TG 52:5-FA20:3	-0.259865326584199	-1.99264617524819	-1.27521512766482	0.223516669161219	0.460901160861637	-5.39710136560114
TG 52:1-FA16:0	0.254846118924601	2.14870152570784	1.27117363817104	0.224908361631131	0.462084452078506	-5.40180924208038
TG 56:5-FA18:2	-0.288025609437558	2.22365095112993	-1.23978397094516	0.235952867271	0.48301945655114	-5.43797636155988
TG 54:4-FA16:1	0.238220363503941	0.859509410278394	1.22675342954714	0.240661351797234	0.489558332966636	-5.45278093489792
TG 56:7-FA18:1	-0.208640296759791	3.33135828896854	-1.22382030851774	0.241731303886777	0.489558332966636	-5.45609630983558
TG 56:10-FA18:2	0.289077920199324	0.418862526385462	1.22324536934494	0.241941467789479	0.489558332966636	-5.45674543926124
TG 52:5-FA18:1	-0.219642814789222	1.91341641792847	-1.22141095161579	0.242612979169306	0.489558332966636	-5.45881495243363
TG 52:5-FA20:4	-0.262605813189301	0.284735421545147	-1.21187313584825	0.246127932363983	0.494883565073489	-5.469535317475
PI 16:0_20:3	0.315398842469651	0.530928545064631	1.20642467132122	0.248153599536935	0.496688863378913	-5.47562925881732
CE 17:0	0.321000476924535	1.52068046339756	1.20322984437286	0.249347416994098	0.496688863378913	-5.47919237789527
TG 50:4-FA14:0	-0.334006659589316	1.54659789667601	-1.20160602070249	0.249955904064892	0.496688863378913	-5.48100049719748
TG 56:7-FA22:6	-0.212488136219401	5.55868959273251	-1.19681145420162	0.251759281520349	0.496688863378913	-5.48632781696913
TG 58:2-FA18:1	-0.208447081319557	-1.75622098887248	-1.19575225428651	0.252159036253606	0.496688863378913	-5.48750240989087
TG 46:1-FA16:1	-0.240924031285688	-1.9909681553502	-1.1953781092492	0.25230036068982	0.496688863378913	-5.48791711636773
TG 54:6-FA22:5	-0.279848617354454	0.352513345556869	-1.18193710380976	0.257418205304554	0.505004465267615	-5.50274609741605
TG 51:2-FA15:0	0.206513912949359	0.412847327944664	1.17501277353192	0.260085840277778	0.506005436092563	-5.51033273311632
TG 46:2-FA12:0	-0.199416730405322	-2.53959574243544	-1.17082680314221	0.261708803918993	0.506005436092563	-5.51490162056733
TG 52:0-FA20:0	0.335686744722746	-0.663038271073812	1.16764657142568	0.262947025022973	0.506005436092563	-5.51836394751336
PG 16:1_18:2	-0.253056759588949	-1.62814089896914	-1.16519410222612	0.263904961560973	0.506005436092563	-5.52102874704802
TG 50:2-FA18:2	-0.282176283348246	4.2194191151498	-1.16492724813663	0.264009356364463	0.506005436092563	-5.52131843089028
TG 54:1-FA20:0	0.440264279807565	1.7544093668571	1.16490250054822	0.264019039364057	0.506005436092563	-5.52134529294458
PC 18:2_20:1	-0.272373727624162	0.542656527528986	-1.16444644658861	0.264197528579303	0.506005436092563	-5.52184022990113
TG 52:3-FA16:0	-0.209410497469769	7.14537996493774	-1.151929231782	0.269132680792264	0.513716096782532	-5.53536316632365
TG 49:2-FA18:1	0.217194099037174	-0.973676317893974	1.14769371577826	0.270818469023079	0.515193383831783	-5.53991204370756
TG 50:1-FA18:1	0.215747773595833	3.74824213512385	1.14143022997613	0.273326154713411	0.518219051721735	-5.54661385206512
TG 58:7-FA16:0	-0.237354604721877	-0.46436547497065	-1.12674474826575	0.279274908076811	0.52697907164487	-5.56220920606858
LPC 20:0	0.461336742642163	0.581376003386179	1.12543080841561	0.279811896448604	0.52697907164487	-5.56359647181489
TG 54:8-FA18:3	-0.396929902071911	0.228311193333658	-1.11477839302239	0.28419423016671	0.533454285861101	-5.57479412701577
TG 54:5-FA16:0	-0.209469309009968	2.2608682794019	-1.10910108578847	0.286550859486883	0.535738232087368	-5.58072611308063
TG 52:5-FA14:0	-0.200124570138429	-2.22051062010953	-1.10728595033925	0.287307405880482	0.535738232087368	-5.58261738968407
TG 48:4-FA14:1	-0.251191875826181	-3.33347900987731	-1.10048653218822	0.290154727123121	0.539267831659748	-5.58967921598567
TG 56:5-FA22:5	-0.210443870677566	-2.1447046432904	-1.09469599366062	0.292596189292719	0.540757344276093	-5.59566476497976
TG 52:3-FA20:3	-0.186749441418864	-1.74823498774767	-1.09404801349449	0.292870349289353	0.540757344276093	-5.5963329350466
PC 18:0_20:5	0.238237462773131	3.65289555912771	1.09010382027225	0.294543274214636	0.540901971757868	-5.60039292316214
TG 48:3-FA14:0	-0.222633930864478	0.293966902425487	-1.08935103486911	0.294863375754731	0.540901971757868	-5.60116642200733
TG 50:4-FA14:1	-0.204508468078965	-2.0256128585303	-1.0850686663476	0.296689271549044	0.54249009199097	-5.60555815176231
TG 54:5-FA22:1	-0.184747136228569	-1.54971060135659	-1.07700618459321	0.300149722749236	0.547047075333285	-5.61378734280903
TG 51:1-FA15:0	0.260488868604582	-2.78658172346983	1.07324624253234	0.301773708370856	0.54823840909818	-5.61760748230894
TG 56:4-FA20:4	-0.223727486255405	-2.55194595503503	-1.06761486880548	0.304218156785022	0.55090788007544	-5.62330807913037
TG 54:5-FA18:2	-0.242126215474333	6.06473737259455	-1.06452039420088	0.305567610900721	0.551583706577978	-5.6264298812037
TG 56:5-FA20:1	-0.273745907507574	1.47612011221199	-1.05817922209233	0.308346690292542	0.554138110860798	-5.63280326044118
TG 52:0-FA18:0	0.167312208248009	-0.512732377849283	1.05682122676391	0.308944256497613	0.554138110860798	-5.63416398837648
TG 51:3-FA15:0	-0.229885009444808	1.06844976886176	-1.05283679636724	0.31070246236302	0.555528136819956	-5.6381479414582
TG 49:1-FA16:0	0.214257362094018	0.359877874364842	1.04401158592318	0.314622885934566	0.560763187864447	-5.64692687823312
TG 58:10-FA20:4	-0.230212167882587	0.0121782752438911	-1.03755406237009	0.317514357467829	0.563863256807288	-5.65331094896536
TG 52:4-FA22:1	-0.195644735946077	-2.49420590367139	-1.03567761983487	0.31835819278146	0.563863256807288	-5.6551597563916
SM d18:1/16:0	0.243173834248757	4.66692401601519	1.03324909365684	0.319452724879307	0.563911601502439	-5.65754830382448
TG 56:6-FA22:4	-0.200600314678716	0.0580082763663721	-1.03119279334576	0.320381635543863	0.563911601502439	-5.65956703313051
TG 52:6-FA18:1	-0.213064581317832	-0.754967398671409	-1.02495089142646	0.323213373087415	0.567129055262079	-5.66567396031596
DG 18:1_18:2	-0.239365488884353	2.32180760435444	-1.01897742908251	0.325940288637935	0.570143229351186	-5.67148870522255
TG 54:5-FA20:5	-0.292555473630669	-1.88106112875325	-1.0092602517095	0.330411713112494	0.576180919470861	-5.6808857434691
TG 54:4-FA18:1	0.159145387234794	6.62410136715697	0.999492714678562	0.334950664858998	0.582298848139488	-5.69025385209781
SM d18:1/22:1	0.201069836033483	3.16590335376008	0.992913813017226	0.338032959931625	0.584067776388318	-5.69651967966032
TG 50:5-FA14:0	-0.305602551842245	-0.969381510731284	-0.992908012397684	0.338035686511469	0.584067776388318	-5.69652518856207
TG 50:0-FA16:0	-0.192044278289166	0.637877974876937	-0.983749990373901	0.342360022613717	0.589736014563262	-5.70518811232347
TG 58:6-FA18:1	0.169772033936284	-0.492321268526819	0.980689885840937	0.343813717146677	0.590439970175904	-5.70806736885564
CE 20:2	0.290851756967063	-0.346959958880949	0.977240851453637	0.345457422916734	0.591464981660468	-5.7113032933011
TG 56:3-FA18:2	-0.25995640904362	0.632911957951359	-0.974962354701564	0.346546339049399	0.591536802304865	-5.71343560612408
PI 16:0_20:4	0.221620538089595	2.65219321726006	0.967461585703026	0.350148199176424	0.594465105511824	-5.72042473166507
TG 48:3-FA12:0	-0.164452800746562	-2.70988178703375	-0.964855045191549	0.351406024962675	0.594465105511824	-5.72284253302181
TG 52:1-FA16:1	0.171840973736259	-2.24126073376039	0.964829619557553	0.351418310160972	0.594465105511824	-5.72286608975624
PC 20:0_20:4	0.221234984765341	1.22773237318543	0.960539224574577	0.353495687042186	0.596194218444284	-5.72683341185886
TG 54:3-FA18:0	-0.182405301928382	3.3543638859461	-0.956153795301088	0.355627991852623	0.597873970804912	-5.73087275103986
TG 56:6-FA20:3	-0.158334831135356	1.0307006753076	-0.954144412644163	0.3566080144447	0.597873970804912	-5.73271819186222
TG 50:3-FA18:3	-0.269238701254513	0.689483705849705	-0.94989783828288	0.35868539308023	0.599577654113403	-5.73660718689007
TG 49:0-FA18:0	0.249603793785668	-2.72212069616334	0.93897943820581	0.3640653669598	0.604851409463528	-5.74653680222305
TG 52:8-FA18:2	-0.29579692900657	-2.46318948019277	-0.938753235174941	0.364177418058136	0.604851409463528	-5.7467414609044
TG 50:0-FA18:0	-0.18387054979092	-0.153946904252341	-0.935337444142783	0.36587236815099	0.604851409463528	-5.74982668304952
TG 54:4-FA18:3	-0.221235962727808	0.211695312738535	-0.934834399648021	0.366122446082348	0.604851409463528	-5.7502802141602
TG 54:6-FA20:3	-0.170704944324792	-0.22904936657386	-0.930420991241982	0.368321565678521	0.60671045075325	-5.75425007106657
TG 48:4-FA16:0	-0.161739888300217	-2.79709056584839	-0.927577693871217	0.36974316519169	0.607281652131701	-5.7567989032834
TG 54:1-FA18:0	0.157683554574299	-0.416296726014204	0.905061755446193	0.381134578502684	0.624176918417439	-5.77674090932804
TG 50:1-FA16:1	-0.201109653560715	-1.68078008520452	-0.902656932659166	0.382365284462337	0.624382617691388	-5.77884531632624
TG 54:5-FA18:1	-0.180441892461406	5.66159686062907	-0.897532887563021	0.384996629344449	0.626011665249307	-5.78331276768568
TG 50:1-FA14:0	0.184942335170391	-1.88596849886171	0.895953290433434	0.385810277140922	0.626011665249307	-5.7846854247502
TG 47:1-FA16:1	-0.167132652662989	-3.02447861791233	-0.892431914735075	0.387628336016947	0.626011665249307	-5.78773777503007
TG 48:3-FA14:1	-0.198591271166663	-1.43745483237982	-0.888940329318292	0.389436744149258	0.626011665249307	-5.7907537987573
TG 51:4-FA16:1	0.22367558752292	-0.856794681079332	0.888200519254922	0.389820648703298	0.626011665249307	-5.79139150075075
TG 51:2-FA17:0	0.19306834535311	0.788296790736672	0.886090705473153	0.390916886069953	0.626011665249307	-5.79320753549918
Cer d18:1/22:0	0.19307176696328	-0.851576689305073	0.885702553383168	0.391118792624788	0.626011665249307	-5.79354122281032
TG 54:5-FA20:2	-0.16496335560985	-0.665266873839602	-0.876636483293111	0.395854761530363	0.631452761084057	-5.80129824683509
LPC 20:1	0.205039031998203	0.382787779503981	0.8747997631592	0.396818913666834	0.631452761084057	-5.80286112683759
TG 54:7-FA18:3	-0.311521368743879	2.49388471167525	-0.872798714858517	0.397871120258273	0.631452761084057	-5.80456051715526
PC 16:0_18:0	-0.155079605473476	5.43328374985536	-0.863929482428777	0.402557310140943	0.63710050484491	-5.81205098998643
CE 16:0	0.193408128891111	6.27238118264105	0.858994990852835	0.405180406703399	0.639460697730224	-5.8161888554753
DG 16:0_18:2	-0.215861643205143	1.00851607936672	-0.855836508990521	0.406865360829992	0.640033284549942	-5.81882632127617
TG 51:4-FA18:3	-0.191220617092136	-1.20661072720489	-0.854071770387854	0.407808818474299	0.640033284549942	-5.82029617164091
TG 48:3-FA16:0	-0.180792518393209	-0.711544389285543	-0.847463059811002	0.411354818863747	0.641806148551317	-5.82577644732127
TG 53:4-FA18:2	0.189682612304733	2.4777752269258	0.845606494901212	0.412354640855059	0.641806148551317	-5.82730914578524
TG 46:3-FA18:2	-0.165400704131131	-3.31348199325368	-0.844492427592491	0.412955372331679	0.641806148551317	-5.82822742478511
TG 55:7-FA15:0	-0.135024747076512	-2.25054389998852	-0.843516311527705	0.413482191279078	0.641806148551317	-5.82903110443089
TG 51:0-FA17:0	-0.157952706055424	-3.34450828660499	-0.834219152123835	0.418522129142354	0.646352745506709	-5.83664405309598
FA 22:6	-0.208574185248562	1.63972225852361	-0.832098500003149	0.419677338992345	0.646352745506709	-5.83836992500443
SM d18:1/22:0	-0.151923414796927	4.30208793565344	-0.831794176947542	0.419843287789314	0.646352745506709	-5.83861727126288
TG 48:2-FA14:1	0.206674063211604	-1.7832238478156	0.828408658244288	0.421692320721776	0.647435220673379	-5.84136344746435
TG 49:0-FA17:0	0.151379018608068	-2.07950594939526	0.811582458355522	0.430960749940361	0.657740617096975	-5.85486224449102
TG 52:3-FA18:0	-0.161455962491019	1.12792993767306	-0.808583900887856	0.432626172856605	0.657740617096975	-5.85724156663262
TG 52:0-FA16:0	0.132017800209177	-0.438275889465151	0.808443332127443	0.432704347513568	0.657740617096975	-5.85735291093002
TG 55:7-FA22:6	-0.153931669802659	0.434932600779818	-0.807802087763241	0.433061078867389	0.657740617096975	-5.85786061742953
TG 49:2-FA16:1	0.185272488326768	-0.773939184696835	0.804465360095934	0.434920392412568	0.658793623895713	-5.86049659305377
TG 53:3-FA17:0	0.153421415461918	1.05910668571367	0.801955039261894	0.436322586032242	0.659150430770634	-5.86247320395411
PC 18:0_18:0	0.186501506904567	-0.383579768428181	0.798357933339673	0.438336874833448	0.659956566968038	-5.86529578310403
LPE 16:0	0.148477002423955	1.83524264337469	0.795140846083599	0.440143394950443	0.659956566968038	-5.86781041942564
TG 53:5-FA20:4	-0.129102988626384	-2.23812111745604	-0.793825266814613	0.440883511714431	0.659956566968038	-5.86883608735231
TG 50:5-FA18:2	-0.211322407499255	-0.417004290393135	-0.792679992970037	0.441528464272422	0.659956566968038	-5.86972772416275
LPC 22:6	0.252362691043294	1.68224396491921	0.78641776139375	0.445065615854758	0.663488319150233	-5.87458240979459
TG 48:4-FA18:2	-0.164887572978124	-1.88284662249188	-0.784270898532301	0.446282376642249	0.663540000958174	-5.87623866770973
TG 52:1-FA18:1	0.134410299455878	1.79312821640243	0.782215806364038	0.447449097991265	0.663540000958174	-5.87782026636507
TG 47:0-FA15:0	-0.166738569195018	-2.23848843712604	-0.779651485584946	0.448907623584397	0.663960228599958	-5.87978846783117
TG 58:5-FA18:1	0.125173175108031	-1.63099354606173	0.766409130626183	0.456487236710775	0.673408064599446	-5.88985857446076
PG 20:0_20:4	0.286035025581124	-0.624579388129596	0.764328462887911	0.45768540633295	0.673417329630512	-5.89142648825295
TG 48:2-FA18:1	0.188958699268699	0.293470617355493	0.761634909687516	0.459239425963313	0.673948767972134	-5.89345046028963
TG 54:6-FA18:2	-0.263819638426425	5.58131563097069	-0.7566523571969	0.462122719217304	0.67642315118595	-5.89717717897426
PC 18:0_18:3	-0.170352546833973	0.2845206979515	-0.752840702229832	0.464336015106539	0.67790658536226	-5.90001299247998
TG 56:8-FA16:1	-0.136243882268905	1.46607776528728	-0.744667009278912	0.469104278540638	0.683102879833662	-5.90604979822719
LPC 17:0	0.139377926258656	1.858230349131	0.734888885025929	0.474847951258177	0.689689183704037	-5.91319201129013
TG 51:5-FA18:3	-0.217123394811821	-1.44961904011222	-0.731090596419576	0.477090612043966	0.691169732832925	-5.91594295408542
TG 58:7-FA18:1	0.143407380926268	1.36705376414516	0.726343214720116	0.479902710340513	0.69158683568138	-5.91936281284636
LPC 16:0	0.151056881742373	7.74943427928124	0.724540158956429	0.480973376891761	0.69158683568138	-5.92065629130484
TG 52:3-FA18:3	-0.154478876946679	-1.07146150533043	-0.723690462385922	0.481478433950029	0.69158683568138	-5.92126481936588
TG 54:2-FA18:2	-0.192105997177181	0.514019781281152	-0.718811565899863	0.484384646057862	0.69158683568138	-5.92474618187039
TG 49:3-FA18:3	0.198468075268308	-2.11264817800217	0.718480691405791	0.484582120698442	0.69158683568138	-5.92498149151295
Cer d18:1/16:0	0.172336508672305	-2.61649988675892	0.718245014144253	0.484722808725357	0.69158683568138	-5.92514903822681
PI 15:0_22:0	-0.171417078759154	-0.117609453303088	-0.713794571244652	0.487384130387699	0.693632326622292	-5.92830338902657
TG 58:6-FA16:0	0.132794313373048	-1.85974319512871	0.702088008034609	0.494426318418239	0.700486135595957	-5.93651400386022
TG 56:2-FA16:0	-0.18848016137255	-0.626736336535853	-0.701668843666374	0.494679589562454	0.700486135595957	-5.93680565930031
TG 49:1-FA15:0	0.149364498616665	-0.607624763851439	0.698897515406668	0.4963560466795	0.701102915934794	-5.93872988985119
TG 58:6-FA20:4	-0.114585340537121	-1.65934161973705	-0.696042774147512	0.498086484248821	0.701792677308189	-5.94070464755589
PG 17:0_20:0	-0.156775163913936	-0.74266478870305	-0.689231639223889	0.502229538168304	0.705183996301188	-5.94538589748987
CE 18:3	0.142844556642751	4.42039505312292	0.68694837197784	0.503622926140044	0.705183996301188	-5.94694559438038
TG 52:1-FA20:0	0.243183118464408	-0.56367838994471	0.685942058512274	0.504237760187044	0.705183996301188	-5.94763147722418
TG 48:0-FA16:0	-0.166646313237791	1.98192944363025	-0.683079908873722	0.5059888738821	0.705885712946634	-5.94957714444811
TG 50:3-FA14:1	0.163176122479149	-2.27769718243706	0.671831999257836	0.512904931636431	0.713771641316708	-5.95714993989273
TG 58:8-FA20:3	-0.124279331320166	-2.46053491217818	-0.669441123688281	0.514382060315223	0.714068462108357	-5.95874451055178
TG 46:1-FA16:0	-0.141601236682198	-1.40282683817366	-0.663430751323686	0.518106234111756	0.717475544787114	-5.96272961420935
PI 17:0_20:0	-0.151019020251338	0.561417015482243	-0.656171130206733	0.522625097004624	0.721445084292127	-5.96749819920472
TG 50:3-FA18:1	0.126423789409505	3.55835201678452	0.654727284986698	0.52352652134473	0.721445084292127	-5.96844075450265
PC 16:0_20:1	0.146574896394165	0.90054559167712	0.651827111160075	0.525339843401634	0.721579324352255	-5.97032813779563
TG 54:3-FA18:3	-0.127286033411887	-2.811192460681	-0.650488200280876	0.526178197580759	0.721579324352255	-5.97119682902101
SM d18:1/24:1	-0.144974882507774	4.54752720320911	-0.644504184107104	0.52993435062522	0.724163829849671	-5.97505881244099
PC 18:0_22:5	0.223406217158157	1.42083442235707	0.643404542070359	0.530626239925246	0.724163829849671	-5.97576486075386
TG 48:2-FA12:0	0.150288565977652	-2.9037131936399	0.639700028835206	0.532960852531327	0.725597305253494	-5.97813509120009
TG 56:3-FA20:2	0.113924425547095	-2.87881776626519	0.634899970191085	0.535994468822938	0.727973256935	-5.98118715054876
TG 53:4-FA16:0	0.240522893783564	0.22147726863337	0.630971771090568	0.53848425778588	0.729600972779429	-5.98366876584218
TG 49:2-FA18:2	0.18790373266035	1.09516766123111	0.62506195798299	0.542242175475043	0.732934997950716	-5.98737494294563
TG 52:2-FA18:2	-0.164812180314424	2.46692674429417	-0.618428582834683	0.546477472606862	0.736896830603525	-5.9914957374833
TG 46:1-FA12:0	0.15329559202019	-3.24757495673244	0.609140363054825	0.5524383655599	0.743161134622246	-5.99719606060631
TG 54:5-FA20:3	-0.116125659458416	1.86205913681721	-0.600352214357845	0.558110873301621	0.749008654193387	-6.00251441835698
TG 50:3-FA14:0	-0.110145957073834	2.63979062166951	-0.595934719223549	0.56097411271282	0.751067236215031	-6.00516014867939
TG 50:4-FA18:1	-0.113731634973665	-0.297895584850945	-0.579287178648752	0.571835026589379	0.762873786562562	-6.01496421114242
TG 48:2-FA16:1	0.178622444322027	2.10702911569652	0.576590734799051	0.573604622899037	0.762873786562562	-6.01652738229586
TG 46:0-FA14:0	-0.14116348093751	-1.68736432092414	-0.572864567197419	0.576054742692746	0.762873786562562	-6.01867609080855
TG 48:1-FA18:1	0.113069832959787	0.863667834163502	0.572060484837085	0.576584182968672	0.762873786562562	-6.01913803011208
FA 18:2	0.175556091971668	4.60170150876797	0.570837125817302	0.577390181574745	0.762873786562562	-6.01983965686849
TG 54:4-FA20:2	-0.111307896492353	1.35626078542094	-0.568478033399175	0.578946113316064	0.762873786562562	-6.02118861951755
TG 47:2-FA18:2	-0.120795319818617	-2.30098328492734	-0.566166203602812	0.580472997120773	0.762873786562562	-6.02250539801961
TG 48:2-FA16:0	-0.12500485642724	2.29438580594793	-0.564724879182839	0.581426003829199	0.762873786562562	-6.02332376597855
TG 54:5-FA16:1	0.113397728092645	0.346462731539023	0.563055542783241	0.582530789642331	0.762873786562562	-6.02426911340921
FA 24:1	-0.168396440585701	1.40391307732006	-0.559931875456339	0.584600994025617	0.762873786562562	-6.02603088700185
TG 52:4-FA18:0	-0.10494424710508	-1.66485334011982	-0.559865739706757	0.584644866516087	0.762873786562562	-6.02606808712077
TG 56:7-FA16:1	0.133290023431672	-0.16026220073598	0.555893037591241	0.587283360612426	0.764550918769634	-6.02829497275647
TG 56:5-FA20:2	-0.0856256125185088	0.501633069181402	-0.552837101779675	0.589317146461799	0.765434914369923	-6.02999767434451
FA 18:0	-0.134103852286237	6.13564205486235	-0.548682229474623	0.592088084817377	0.766645373788001	-6.0322983081621
FA 20:4	-0.134171476840043	1.88148440685685	-0.54737258482641	0.59296288202718	0.766645373788001	-6.0330200485534
DG 16:1_18:2	-0.15293852942806	-0.303735884078496	-0.539254252525979	0.598400307783108	0.771909072825243	-6.03745724893228
TG 58:7-FA22:5	0.107298333879165	1.15767917544253	0.532821970980198	0.602726280151081	0.775718333224056	-6.04092787452288
TG 47:0-FA16:0	0.119125650803021	-0.779397687688953	0.527021769541155	0.606640546299331	0.777510196725433	-6.04402325408384
PI 18:1_18:1	0.148271313502612	-1.19378496400647	0.526681172899886	0.606870790718435	0.777510196725433	-6.04420401032321
